"PM10","AQI","temp","Latitude","Longitude","windspeed","state","county","City.Name"
18,17,52.483333,35.046528,-118.162833,4.695833,"California","Kern","Mojave"
22,20,50.0875,35.046528,-118.162833,6.525,"California","Kern","Mojave"
15,14,53.770833,35.046528,-118.162833,4.725,"California","Kern","Mojave"
12,11,56.579167,35.046528,-118.162833,2.066667,"California","Kern","Mojave"
15,14,62.525,35.046528,-118.162833,2.2875,"California","Kern","Mojave"
28,26,65.508333,35.046528,-118.162833,7.045833,"California","Kern","Mojave"
42,39,60.825,35.046528,-118.162833,3.520833,"California","Kern","Mojave"
18,17,59.3375,35.046528,-118.162833,4.104167,"California","Kern","Mojave"
23,21,64.025,35.046528,-118.162833,2.104167,"California","Kern","Mojave"
30,28,71.670833,35.046528,-118.162833,3.466667,"California","Kern","Mojave"
29,27,71.8625,35.046528,-118.162833,4.2125,"California","Kern","Mojave"
19,18,69.9625,35.046528,-118.162833,5.845833,"California","Kern","Mojave"
33,31,63.720833,35.046528,-118.162833,6.845833,"California","Kern","Mojave"
26,24,64.804167,35.046528,-118.162833,4.25,"California","Kern","Mojave"
21,19,67.875,35.046528,-118.162833,5.5,"California","Kern","Mojave"
42,39,62.554167,35.046528,-118.162833,9.4625,"California","Kern","Mojave"
26,24,66.308333,35.046528,-118.162833,5.475,"California","Kern","Mojave"
26,24,65.341667,35.046528,-118.162833,6.733333,"California","Kern","Mojave"
21,19,66.8125,35.046528,-118.162833,4.208333,"California","Kern","Mojave"
26,24,68.154167,35.046528,-118.162833,3.275,"California","Kern","Mojave"
48,44,64.841667,35.046528,-118.162833,5.770833,"California","Kern","Mojave"
29,27,55.133333,35.046528,-118.162833,6.254167,"California","Kern","Mojave"
25,23,59.395833,35.046528,-118.162833,2.875,"California","Kern","Mojave"
29,27,63.033333,35.046528,-118.162833,3.158333,"California","Kern","Mojave"
19,18,63.620833,35.046528,-118.162833,2.90625,"California","Kern","Mojave"
12,11,66.420833,35.046528,-118.162833,4.175,"California","Kern","Mojave"
25,23,72.333333,35.046528,-118.162833,6.84375,"California","Kern","Mojave"
28,26,70.4875,35.046528,-118.162833,5.616667,"California","Kern","Mojave"
44,41,58.4,35.046528,-118.162833,9.558333,"California","Kern","Mojave"
41,38,64.270833,35.046528,-118.162833,6.618182,"California","Kern","Mojave"
26,24,67.6375,35.046528,-118.162833,7.370588,"California","Kern","Mojave"
26,24,62.504167,35.046528,-118.162833,7.6,"California","Kern","Mojave"
9,8,54.7625,35.046528,-118.162833,7.17,"California","Kern","Mojave"
5,5,51.104167,35.046528,-118.162833,9.9,"California","Kern","Mojave"
14,13,54.933333,35.046528,-118.162833,5.54,"California","Kern","Mojave"
14,13,65.358333,35.046528,-118.162833,6.341176,"California","Kern","Mojave"
18,17,73.954167,35.046528,-118.162833,3.735,"California","Kern","Mojave"
24,22,78.6125,35.046528,-118.162833,6.509091,"California","Kern","Mojave"
43,40,72.3375,35.046528,-118.162833,6.516667,"California","Kern","Mojave"
55,51,65.3,35.046528,-118.162833,8.920833,"California","Kern","Mojave"
28,26,69.875,35.046528,-118.162833,3.516667,"California","Kern","Mojave"
30,28,74.029167,35.046528,-118.162833,2.979167,"California","Kern","Mojave"
26,24,73.391667,35.046528,-118.162833,2.626087,"California","Kern","Mojave"
42,39,NA,35.046528,-118.162833,3.595833,"California","Kern","Mojave"
76,61,NA,35.046528,-118.162833,8.116667,"California","Kern","Mojave"
31,29,NA,35.046528,-118.162833,5.716667,"California","Kern","Mojave"
30,28,NA,35.046528,-118.162833,5.770833,"California","Kern","Mojave"
24,22,NA,35.046528,-118.162833,4.3625,"California","Kern","Mojave"
31,29,NA,35.046528,-118.162833,3.120833,"California","Kern","Mojave"
30,28,NA,35.046528,-118.162833,3.029167,"California","Kern","Mojave"
36,33,NA,35.046528,-118.162833,3.629167,"California","Kern","Mojave"
26,24,NA,35.046528,-118.162833,4.670833,"California","Kern","Mojave"
27,25,NA,35.046528,-118.162833,5.7625,"California","Kern","Mojave"
27,25,NA,35.046528,-118.162833,6.275,"California","Kern","Mojave"
49,45,NA,35.046528,-118.162833,7.691667,"California","Kern","Mojave"
50,46,NA,35.046528,-118.162833,9.3375,"California","Kern","Mojave"
43,40,NA,35.046528,-118.162833,6.975,"California","Kern","Mojave"
90,68,NA,35.046528,-118.162833,7.908333,"California","Kern","Mojave"
38,35,NA,35.046528,-118.162833,7.558333,"California","Kern","Mojave"
19,18,NA,35.046528,-118.162833,5.120833,"California","Kern","Mojave"
18,17,NA,35.046528,-118.162833,5.279167,"California","Kern","Mojave"
28,26,NA,35.046528,-118.162833,2.754167,"California","Kern","Mojave"
34,31,NA,35.046528,-118.162833,5.75,"California","Kern","Mojave"
32,30,NA,35.046528,-118.162833,4.55,"California","Kern","Mojave"
37,34,NA,35.046528,-118.162833,6.058333,"California","Kern","Mojave"
41,38,NA,35.046528,-118.162833,5.658333,"California","Kern","Mojave"
31,29,NA,35.046528,-118.162833,6.033333,"California","Kern","Mojave"
26,24,NA,35.046528,-118.162833,4.6875,"California","Kern","Mojave"
18,17,NA,35.046528,-118.162833,3.3,"California","Kern","Mojave"
29,27,NA,35.046528,-118.162833,3.220833,"California","Kern","Mojave"
28,26,NA,35.046528,-118.162833,6.095833,"California","Kern","Mojave"
28,26,NA,35.046528,-118.162833,4.483333,"California","Kern","Mojave"
36,33,NA,35.046528,-118.162833,4.441667,"California","Kern","Mojave"
28,26,NA,35.046528,-118.162833,5.3125,"California","Kern","Mojave"
27,25,NA,35.046528,-118.162833,6.8875,"California","Kern","Mojave"
61,54,NA,35.046528,-118.162833,6.495833,"California","Kern","Mojave"
36,33,NA,35.046528,-118.162833,6.070833,"California","Kern","Mojave"
38,35,NA,35.046528,-118.162833,5.433333,"California","Kern","Mojave"
43,40,NA,35.046528,-118.162833,6.516667,"California","Kern","Mojave"
39,36,NA,35.046528,-118.162833,4.033333,"California","Kern","Mojave"
30,28,NA,35.046528,-118.162833,3.141667,"California","Kern","Mojave"
24,22,NA,35.046528,-118.162833,4.075,"California","Kern","Mojave"
27,25,NA,35.046528,-118.162833,4.591667,"California","Kern","Mojave"
28,26,NA,35.046528,-118.162833,3.658333,"California","Kern","Mojave"
41,38,NA,35.046528,-118.162833,2.9,"California","Kern","Mojave"
45,42,NA,35.046528,-118.162833,2.970833,"California","Kern","Mojave"
36,33,NA,35.046528,-118.162833,3.745833,"California","Kern","Mojave"
37,34,NA,35.046528,-118.162833,3.425,"California","Kern","Mojave"
22,20,NA,35.046528,-118.162833,6.658333,"California","Kern","Mojave"
29,27,NA,35.046528,-118.162833,5.929167,"California","Kern","Mojave"
24,22,NA,35.046528,-118.162833,4.295833,"California","Kern","Mojave"
14,13,NA,35.046528,-118.162833,3.670833,"California","Kern","Mojave"
27,25,NA,35.046528,-118.162833,4.054167,"California","Kern","Mojave"
39,36,NA,35.046528,-118.162833,5.075,"California","Kern","Mojave"
30,28,NA,35.046528,-118.162833,5.2,"California","Kern","Mojave"
20,19,NA,35.046528,-118.162833,4.458333,"California","Kern","Mojave"
33,31,NA,35.046528,-118.162833,3.916667,"California","Kern","Mojave"
35,32,92.772727,35.046528,-118.162833,2.625,"California","Kern","Mojave"
47,44,87.716667,35.046528,-118.162833,3.579167,"California","Kern","Mojave"
33,31,84.883333,35.046528,-118.162833,3.704167,"California","Kern","Mojave"
30,28,84.370833,35.046528,-118.162833,3.233333,"California","Kern","Mojave"
27,25,88.1625,35.046528,-118.162833,3.395833,"California","Kern","Mojave"
17,16,86.666667,35.046528,-118.162833,3.05,"California","Kern","Mojave"
18,17,87.604167,35.046528,-118.162833,3.795833,"California","Kern","Mojave"
39,36,88.920833,35.046528,-118.162833,4.466667,"California","Kern","Mojave"
53,49,91.020833,35.046528,-118.162833,3.958333,"California","Kern","Mojave"
33,31,93.541667,35.046528,-118.162833,4.204167,"California","Kern","Mojave"
33,31,95.4625,35.046528,-118.162833,3.308333,"California","Kern","Mojave"
40,37,97.041667,35.046528,-118.162833,6.420833,"California","Kern","Mojave"
24,22,97.4875,35.046528,-118.162833,6.879167,"California","Kern","Mojave"
29,27,98.154167,35.046528,-118.162833,4.841667,"California","Kern","Mojave"
31,29,92.254167,35.046528,-118.162833,3.904167,"California","Kern","Mojave"
44,41,86.779167,35.046528,-118.162833,5.525,"California","Kern","Mojave"
37,34,85.629167,35.046528,-118.162833,5.445833,"California","Kern","Mojave"
35,32,86.470833,35.046528,-118.162833,4.883333,"California","Kern","Mojave"
24,22,88.358333,35.046528,-118.162833,3.5375,"California","Kern","Mojave"
22,20,88.258333,35.046528,-118.162833,3.108333,"California","Kern","Mojave"
22,20,86.945833,35.046528,-118.162833,3.020833,"California","Kern","Mojave"
24,22,89.304167,35.046528,-118.162833,3.266667,"California","Kern","Mojave"
27,25,90.1,35.046528,-118.162833,3.854167,"California","Kern","Mojave"
25,23,89.258333,35.046528,-118.162833,3.570833,"California","Kern","Mojave"
31,29,87.395833,35.046528,-118.162833,4.1,"California","Kern","Mojave"
27,25,87.975,35.046528,-118.162833,3.85,"California","Kern","Mojave"
29,27,88.391667,35.046528,-118.162833,3.229167,"California","Kern","Mojave"
21,19,79.279167,35.046528,-118.162833,2.329167,"California","Kern","Mojave"
23,21,84.2125,35.046528,-118.162833,2.1875,"California","Kern","Mojave"
35,32,88.320833,35.046528,-118.162833,2.8875,"California","Kern","Mojave"
43,40,88.929167,35.046528,-118.162833,2.7,"California","Kern","Mojave"
24,22,89.279167,35.046528,-118.162833,3.320833,"California","Kern","Mojave"
22,20,87.425,35.046528,-118.162833,2.7875,"California","Kern","Mojave"
14,13,89.0625,35.046528,-118.162833,2.95,"California","Kern","Mojave"
24,22,88.329167,35.046528,-118.162833,2.720833,"California","Kern","Mojave"
31,29,90.516667,35.046528,-118.162833,2.6,"California","Kern","Mojave"
39,36,92.7875,35.046528,-118.162833,3.329167,"California","Kern","Mojave"
49,45,88.941667,35.046528,-118.162833,4.15,"California","Kern","Mojave"
29,27,85.8875,35.046528,-118.162833,4.679167,"California","Kern","Mojave"
38,35,85.4125,35.046528,-118.162833,2.658333,"California","Kern","Mojave"
82,64,86.254167,35.046528,-118.162833,3.6,"California","Kern","Mojave"
46,43,86.975,35.046528,-118.162833,3.533333,"California","Kern","Mojave"
44,41,89.341667,35.046528,-118.162833,2.966667,"California","Kern","Mojave"
39,36,89.358333,35.046528,-118.162833,3.6625,"California","Kern","Mojave"
44,41,90.741667,35.046528,-118.162833,4.85,"California","Kern","Mojave"
42,39,90.2375,35.046528,-118.162833,5.008333,"California","Kern","Mojave"
46,43,90.395833,35.046528,-118.162833,3.795833,"California","Kern","Mojave"
51,47,93.070833,35.046528,-118.162833,3.904167,"California","Kern","Mojave"
74,60,92.6875,35.046528,-118.162833,4.458333,"California","Kern","Mojave"
65,56,85.45,35.046528,-118.162833,6.329167,"California","Kern","Mojave"
39,36,71.554167,35.046528,-118.162833,6.8375,"California","Kern","Mojave"
84,65,72.9,35.046528,-118.162833,2.483333,"California","Kern","Mojave"
93,70,76.8,35.046528,-118.162833,2.633333,"California","Kern","Mojave"
63,55,77.929167,35.046528,-118.162833,4.154167,"California","Kern","Mojave"
47,44,76.408333,35.046528,-118.162833,2.2375,"California","Kern","Mojave"
50,46,76.9375,35.046528,-118.162833,3.320833,"California","Kern","Mojave"
55,51,78.625,35.046528,-118.162833,3.933333,"California","Kern","Mojave"
54,50,82.5375,35.046528,-118.162833,3.591667,"California","Kern","Mojave"
55,51,84.025,35.046528,-118.162833,4.329167,"California","Kern","Mojave"
49,45,82.7625,35.046528,-118.162833,2.345833,"California","Kern","Mojave"
37,34,85.070833,35.046528,-118.162833,2.470833,"California","Kern","Mojave"
45,42,88.670833,35.046528,-118.162833,2.695833,"California","Kern","Mojave"
44,41,92.0875,35.046528,-118.162833,3.641667,"California","Kern","Mojave"
74,60,86.9,35.046528,-118.162833,4.775,"California","Kern","Mojave"
49,45,82.7875,35.046528,-118.162833,5.275,"California","Kern","Mojave"
35,32,79.258333,35.046528,-118.162833,5.15,"California","Kern","Mojave"
28,26,78.779167,35.046528,-118.162833,2.3,"California","Kern","Mojave"
24,22,79.075,35.046528,-118.162833,1.395833,"California","Kern","Mojave"
32,30,83.308333,35.046528,-118.162833,1.85,"California","Kern","Mojave"
33,31,88.941667,35.046528,-118.162833,1.933333,"California","Kern","Mojave"
61,54,90.983333,35.046528,-118.162833,2.925,"California","Kern","Mojave"
62,54,90.758333,35.046528,-118.162833,2.1125,"California","Kern","Mojave"
45,42,85.683333,35.046528,-118.162833,2.3,"California","Kern","Mojave"
39,36,84.566667,35.046528,-118.162833,3.345833,"California","Kern","Mojave"
39,36,83.3875,35.046528,-118.162833,3.245833,"California","Kern","Mojave"
26,24,81.766667,35.046528,-118.162833,3.441667,"California","Kern","Mojave"
32,30,83.195833,35.046528,-118.162833,4.1625,"California","Kern","Mojave"
38,35,79.845833,35.046528,-118.162833,2.341667,"California","Kern","Mojave"
57,52,78.633333,35.046528,-118.162833,2.704167,"California","Kern","Mojave"
58,52,78.841667,35.046528,-118.162833,3.6375,"California","Kern","Mojave"
31,29,75.283333,35.046528,-118.162833,2.3875,"California","Kern","Mojave"
35,32,74.195833,35.046528,-118.162833,4.283333,"California","Kern","Mojave"
110,78,69.879167,35.046528,-118.162833,8.45,"California","Kern","Mojave"
78,62,74.366667,35.046528,-118.162833,3.504167,"California","Kern","Mojave"
42,39,77.225,35.046528,-118.162833,1.629167,"California","Kern","Mojave"
77,62,80.945833,35.046528,-118.162833,2.654167,"California","Kern","Mojave"
85,66,79.195833,35.046528,-118.162833,2.533333,"California","Kern","Mojave"
83,65,76.983333,35.046528,-118.162833,2.2625,"California","Kern","Mojave"
56,51,76.770833,35.046528,-118.162833,2.0125,"California","Kern","Mojave"
100,73,75.933333,35.046528,-118.162833,3.395833,"California","Kern","Mojave"
78,62,74.941667,35.046528,-118.162833,5.4125,"California","Kern","Mojave"
112,79,62.879167,35.046528,-118.162833,9.075,"California","Kern","Mojave"
82,64,66.4875,35.046528,-118.162833,3.2125,"California","Kern","Mojave"
28,26,66.954167,35.046528,-118.162833,2.3125,"California","Kern","Mojave"
68,57,67.775,35.046528,-118.162833,1.1125,"California","Kern","Mojave"
29,27,69.816667,35.046528,-118.162833,1.591667,"California","Kern","Mojave"
23,21,72.7,35.046528,-118.162833,1.604167,"California","Kern","Mojave"
50,46,73.170833,35.046528,-118.162833,1.983333,"California","Kern","Mojave"
28,26,72.708333,35.046528,-118.162833,3.066667,"California","Kern","Mojave"
57,52,71.55,35.046528,-118.162833,3.183333,"California","Kern","Mojave"
26,24,64.666667,35.046528,-118.162833,4.204167,"California","Kern","Mojave"
29,27,59.15,35.046528,-118.162833,5.3875,"California","Kern","Mojave"
23,21,59.316667,35.046528,-118.162833,5.566667,"California","Kern","Mojave"
22,20,61.658333,35.046528,-118.162833,2.6125,"California","Kern","Mojave"
351,199,54.504167,35.046528,-118.162833,8.483333,"California","Kern","Mojave"
54,50,50.408333,35.046528,-118.162833,3.9625,"California","Kern","Mojave"
43,40,54.6125,35.046528,-118.162833,2.079167,"California","Kern","Mojave"
22,20,60.058333,35.046528,-118.162833,2.570833,"California","Kern","Mojave"
15,14,61.208333,35.046528,-118.162833,3.354167,"California","Kern","Mojave"
21,19,61.491667,35.046528,-118.162833,1.608333,"California","Kern","Mojave"
29,27,60.3375,35.046528,-118.162833,3.7375,"California","Kern","Mojave"
33,31,49.975,35.046528,-118.162833,6.454167,"California","Kern","Mojave"
30,28,51.670833,35.046528,-118.162833,0.925,"California","Kern","Mojave"
35,32,57.2125,35.046528,-118.162833,1.204167,"California","Kern","Mojave"
39,36,61.804167,35.046528,-118.162833,1.125,"California","Kern","Mojave"
45,42,61.479167,35.046528,-118.162833,3.295833,"California","Kern","Mojave"
19,18,57.1625,35.046528,-118.162833,9.070833,"California","Kern","Mojave"
8,7,62.5625,35.046528,-118.162833,4.1875,"California","Kern","Mojave"
5,5,52.1875,35.046528,-118.162833,6.458333,"California","Kern","Mojave"
6,6,52.1,35.046528,-118.162833,4.575,"California","Kern","Mojave"
9,8,56.933333,35.046528,-118.162833,0.958333,"California","Kern","Mojave"
14,13,63.845833,35.046528,-118.162833,1.654167,"California","Kern","Mojave"
18,17,65.154167,35.046528,-118.162833,1.0875,"California","Kern","Mojave"
11,10,65.970833,35.046528,-118.162833,2.933333,"California","Kern","Mojave"
18,17,64.133333,35.046528,-118.162833,5.2125,"California","Kern","Mojave"
7,6,62.783333,35.046528,-118.162833,4.779167,"California","Kern","Mojave"
6,6,63.491667,35.046528,-118.162833,3.704167,"California","Kern","Mojave"
30,28,63.6375,35.046528,-118.162833,1.0875,"California","Kern","Mojave"
15,14,65.679167,35.046528,-118.162833,5.583333,"California","Kern","Mojave"
30,28,61.479167,35.046528,-118.162833,1.5,"California","Kern","Mojave"
9,8,63.341667,35.046528,-118.162833,3.741667,"California","Kern","Mojave"
16,15,54.973913,35.046528,-118.162833,5.7,"California","Kern","Mojave"
24,22,56.0875,35.046528,-118.162833,2.241667,"California","Kern","Mojave"
11,10,58.420833,35.046528,-118.162833,4.25,"California","Kern","Mojave"
14,13,59.920833,35.046528,-118.162833,2.766667,"California","Kern","Mojave"
20,19,60.5125,35.046528,-118.162833,1.1625,"California","Kern","Mojave"
33,31,62.5125,35.046528,-118.162833,1.166667,"California","Kern","Mojave"
18,17,62.4125,35.046528,-118.162833,1.179167,"California","Kern","Mojave"
12,11,62.058333,35.046528,-118.162833,0.891667,"California","Kern","Mojave"
37,34,65.291667,35.046528,-118.162833,2.695833,"California","Kern","Mojave"
11,10,65.925,35.046528,-118.162833,5.666667,"California","Kern","Mojave"
37,34,58.55,35.046528,-118.162833,1.970833,"California","Kern","Mojave"
37,34,57.091667,35.046528,-118.162833,1.254167,"California","Kern","Mojave"
17,16,59.654167,35.046528,-118.162833,2.929167,"California","Kern","Mojave"
17,16,60.091667,35.046528,-118.162833,2.45,"California","Kern","Mojave"
12,11,56.516667,35.046528,-118.162833,4.975,"California","Kern","Mojave"
47,44,53.258333,35.046528,-118.162833,1.158333,"California","Kern","Mojave"
22,20,57.3125,35.046528,-118.162833,4.291667,"California","Kern","Mojave"
29,27,51.6,35.046528,-118.162833,2.9125,"California","Kern","Mojave"
16,15,49.63913,35.046528,-118.162833,2.278261,"California","Kern","Mojave"
19,18,49.566667,35.046528,-118.162833,0.879167,"California","Kern","Mojave"
31,29,52.552174,35.046528,-118.162833,0.782609,"California","Kern","Mojave"
28,26,54.795833,35.046528,-118.162833,0.895833,"California","Kern","Mojave"
58,52,56.625,35.046528,-118.162833,0.770833,"California","Kern","Mojave"
57,52,59.195833,35.046528,-118.162833,1.304167,"California","Kern","Mojave"
46,43,58.120833,35.046528,-118.162833,0.929167,"California","Kern","Mojave"
41,38,55.925,35.046528,-118.162833,1.029167,"California","Kern","Mojave"
37,34,54.675,35.046528,-118.162833,0.816667,"California","Kern","Mojave"
28,26,55.225,35.046528,-118.162833,1.4125,"California","Kern","Mojave"
18,17,55.941667,35.046528,-118.162833,1.141667,"California","Kern","Mojave"
33,31,57.025,35.046528,-118.162833,2.904167,"California","Kern","Mojave"
7,6,58.7875,35.046528,-118.162833,3.8875,"California","Kern","Mojave"
13,12,54.191667,35.046528,-118.162833,3.120833,"California","Kern","Mojave"
9,8,46.929167,35.046528,-118.162833,4.820833,"California","Kern","Mojave"
10,9,43.904167,35.046528,-118.162833,2.358333,"California","Kern","Mojave"
18,17,39.491667,35.046528,-118.162833,0.975,"California","Kern","Mojave"
15,14,42.108333,35.046528,-118.162833,1.566667,"California","Kern","Mojave"
13,12,46.191667,35.046528,-118.162833,5.141667,"California","Kern","Mojave"
3,3,41.8625,35.046528,-118.162833,5.7625,"California","Kern","Mojave"
7,6,37.670833,35.046528,-118.162833,2.795833,"California","Kern","Mojave"
3,3,45.816667,35.046528,-118.162833,4.841667,"California","Kern","Mojave"
9,8,40,35.046528,-118.162833,1.279167,"California","Kern","Mojave"
9,8,39.395833,35.046528,-118.162833,0.858333,"California","Kern","Mojave"
8,7,38.533333,35.046528,-118.162833,0.8875,"California","Kern","Mojave"
19,18,38.879167,35.046528,-118.162833,0.8875,"California","Kern","Mojave"
19,18,43.1125,35.046528,-118.162833,0.8375,"California","Kern","Mojave"
24,22,47.0625,35.046528,-118.162833,1.7125,"California","Kern","Mojave"
2,2,49.441667,35.046528,-118.162833,3.633333,"California","Kern","Mojave"
2,2,48.008333,35.046528,-118.162833,3.270833,"California","Kern","Mojave"
2,2,43.145833,35.046528,-118.162833,4.566667,"California","Kern","Mojave"
2,2,39.991667,35.046528,-118.162833,6.566667,"California","Kern","Mojave"
3,3,40.2,35.046528,-118.162833,4.5125,"California","Kern","Mojave"
3,3,37.779167,35.046528,-118.162833,6.620833,"California","Kern","Mojave"
4,4,40.1625,35.046528,-118.162833,3.5375,"California","Kern","Mojave"
4,4,41.854167,35.046528,-118.162833,3.158333,"California","Kern","Mojave"
6,6,42.15,35.046528,-118.162833,6.025,"California","Kern","Mojave"
12,11,47.6625,35.438035,-119.016787,1.966667,"California","Kern","Oildale"
15,14,51.858333,35.438035,-119.016787,2.095833,"California","Kern","Oildale"
26,24,53.383333,35.438035,-119.016787,1.883333,"California","Kern","Oildale"
23,21,56.3125,35.438035,-119.016787,2.195833,"California","Kern","Oildale"
30,28,51.5,35.438035,-119.016787,1.895833,"California","Kern","Oildale"
37,34,48.970833,35.438035,-119.016787,1.854167,"California","Kern","Oildale"
44,41,48.491667,35.438035,-119.016787,1.616667,"California","Kern","Oildale"
49,45,48.1625,35.438035,-119.016787,1.9375,"California","Kern","Oildale"
36,33,47.441667,35.438035,-119.016787,1.820833,"California","Kern","Oildale"
27,25,48.770833,35.438035,-119.016787,2.145833,"California","Kern","Oildale"
37,34,48.895833,35.438035,-119.016787,1.933333,"California","Kern","Oildale"
64,55,49.920833,35.438035,-119.016787,1.5625,"California","Kern","Oildale"
75,61,52.816667,35.438035,-119.016787,2.3375,"California","Kern","Oildale"
75,61,54.475,35.438035,-119.016787,1.658333,"California","Kern","Oildale"
97,72,55.704167,35.438035,-119.016787,1.941667,"California","Kern","Oildale"
72,59,56.283333,35.438035,-119.016787,1.5125,"California","Kern","Oildale"
50,46,58.5375,35.438035,-119.016787,1.954167,"California","Kern","Oildale"
70,58,57.641667,35.438035,-119.016787,2.245833,"California","Kern","Oildale"
110,78,59.625,35.438035,-119.016787,6.1875,"California","Kern","Oildale"
57,52,53.879167,35.438035,-119.016787,2.875,"California","Kern","Oildale"
54,50,56.529167,35.438035,-119.016787,1.766667,"California","Kern","Oildale"
33,31,51.229167,35.438035,-119.016787,3.845833,"California","Kern","Oildale"
6,6,47.258333,35.438035,-119.016787,2.983333,"California","Kern","Oildale"
10,9,48.804167,35.438035,-119.016787,2.404167,"California","Kern","Oildale"
10,9,42.791667,35.438035,-119.016787,4.225,"California","Kern","Oildale"
8,7,44.016667,35.438035,-119.016787,1.991667,"California","Kern","Oildale"
50,46,55.983333,35.438035,-119.016787,9.841667,"California","Kern","Oildale"
13,12,57.047619,35.438035,-119.016787,8.761905,"California","Kern","Oildale"
2,2,50.854545,35.438035,-119.016787,3.109091,"California","Kern","Oildale"
6,6,50.5125,35.438035,-119.016787,2.058333,"California","Kern","Oildale"
15,14,54.091667,35.438035,-119.016787,1.8625,"California","Kern","Oildale"
15,14,63.6625,35.438035,-119.016787,2.966667,"California","Kern","Oildale"
17,16,60.195833,35.438035,-119.016787,3.079167,"California","Kern","Oildale"
18,17,51.829167,35.438035,-119.016787,2.745833,"California","Kern","Oildale"
29,27,48.208333,35.438035,-119.016787,1.5125,"California","Kern","Oildale"
40,37,50.420833,35.438035,-119.016787,1.35,"California","Kern","Oildale"
44,41,53.154167,35.438035,-119.016787,1.3875,"California","Kern","Oildale"
38,35,56.0125,35.438035,-119.016787,1.770833,"California","Kern","Oildale"
51,47,57.175,35.438035,-119.016787,1.591667,"California","Kern","Oildale"
54,50,56.6125,35.438035,-119.016787,1.945833,"California","Kern","Oildale"
46,43,56.375,35.438035,-119.016787,2.1375,"California","Kern","Oildale"
39,36,57.258333,35.438035,-119.016787,2.229167,"California","Kern","Oildale"
14,13,52.8375,35.438035,-119.016787,3.625,"California","Kern","Oildale"
10,9,51.175,35.438035,-119.016787,3.058333,"California","Kern","Oildale"
11,10,49.8625,35.438035,-119.016787,2.7625,"California","Kern","Oildale"
11,10,54.958333,35.438035,-119.016787,1.941667,"California","Kern","Oildale"
22,20,52.295833,35.438035,-119.016787,4.320833,"California","Kern","Oildale"
26,24,50.954167,35.438035,-119.016787,2.091667,"California","Kern","Oildale"
25,23,54.2125,35.438035,-119.016787,2.083333,"California","Kern","Oildale"
31,29,56.5125,35.438035,-119.016787,1.975,"California","Kern","Oildale"
29,27,51.4375,35.438035,-119.016787,4.654167,"California","Kern","Oildale"
15,14,52.366667,35.438035,-119.016787,2.2375,"California","Kern","Oildale"
29,27,56.245833,35.438035,-119.016787,2.9875,"California","Kern","Oildale"
42,39,59.254167,35.438035,-119.016787,2.479167,"California","Kern","Oildale"
47,44,58.983333,35.438035,-119.016787,2.366667,"California","Kern","Oildale"
49,45,53.866667,35.438035,-119.016787,2.516667,"California","Kern","Oildale"
50,46,56.133333,35.438035,-119.016787,2.429167,"California","Kern","Oildale"
43,40,51.091667,35.438035,-119.016787,2.095833,"California","Kern","Oildale"
32,30,58.116667,35.438035,-119.016787,6.05,"California","Kern","Oildale"
22,20,64.7875,35.438035,-119.016787,6.0375,"California","Kern","Oildale"
41,38,62.808333,35.438035,-119.016787,3.275,"California","Kern","Oildale"
42,39,54.983333,35.438035,-119.016787,3.4125,"California","Kern","Oildale"
35,32,57.625,35.438035,-119.016787,2.354167,"California","Kern","Oildale"
54,50,61.245833,35.438035,-119.016787,2.908333,"California","Kern","Oildale"
48,44,56.725,35.438035,-119.016787,4.129167,"California","Kern","Oildale"
19,18,53.079167,35.438035,-119.016787,1.716667,"California","Kern","Oildale"
24,22,56.229167,35.438035,-119.016787,3.545833,"California","Kern","Oildale"
17,16,53.204167,35.438035,-119.016787,3.029167,"California","Kern","Oildale"
4,4,48.141667,35.438035,-119.016787,3.329167,"California","Kern","Oildale"
4,4,47.495833,35.438035,-119.016787,3.375,"California","Kern","Oildale"
9,8,49.916667,35.438035,-119.016787,2.791667,"California","Kern","Oildale"
13,12,55.2875,35.438035,-119.016787,2.6875,"California","Kern","Oildale"
16,15,53.191667,35.438035,-119.016787,2.225,"California","Kern","Oildale"
4,4,46.475,35.438035,-119.016787,6.4,"California","Kern","Oildale"
7,6,46.9125,35.438035,-119.016787,1.75,"California","Kern","Oildale"
13,12,61.71,35.438035,-119.016787,8.44,"California","Kern","Oildale"
6,6,53.7625,35.438035,-119.016787,5.358333,"California","Kern","Oildale"
8,7,52.8125,35.438035,-119.016787,2.870833,"California","Kern","Oildale"
13,12,57.225,35.438035,-119.016787,3.0125,"California","Kern","Oildale"
19,18,54.904167,35.438035,-119.016787,3.554167,"California","Kern","Oildale"
29,27,56.916667,35.438035,-119.016787,2.283333,"California","Kern","Oildale"
21,19,56.3875,35.438035,-119.016787,4.716667,"California","Kern","Oildale"
24,22,58.05,35.438035,-119.016787,2.304167,"California","Kern","Oildale"
24,22,64.258333,35.438035,-119.016787,2.933333,"California","Kern","Oildale"
22,20,68.379167,35.438035,-119.016787,2.295833,"California","Kern","Oildale"
40,37,67.1125,35.438035,-119.016787,3.220833,"California","Kern","Oildale"
46,43,63.979167,35.438035,-119.016787,2.058333,"California","Kern","Oildale"
44,41,70.125,35.438035,-119.016787,2.604167,"California","Kern","Oildale"
42,39,74.258333,35.438035,-119.016787,3.2625,"California","Kern","Oildale"
43,40,74.441667,35.438035,-119.016787,2.633333,"California","Kern","Oildale"
